id,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,row_id
31059045,368063310,2023-05-31T12:33:31Z,29.95515,-90.06217,0,234.4,20,CITY OF NEW ORLEANS,NA,WDK5276,60,15,59,17,2,60,A,4441
31073145,367461130,2023-05-31T12:33:42Z,29.69114,-91.09841,0,172.4,511,RENEGADE,IMO9116993,WDF5253,60,15,41,7,2.77,0,A,3547
31067209,636016396,2023-05-31T12:34:01Z,29.74185,-95.2045,0,117.9,113,NAVIGATOR ATLAS,IMO9661558,D5FZ2,80,5,159,24,9.4,80,A,1618
34732972,367387060,2023-05-31T12:34:35Z,29.60287,-89.86644,0.1,278.4,511,MISS CAITLIN,NA,WCY8575,60,15,13,2.31,0,31,A,4419
34733628,366539000,2023-05-31T12:35:06Z,30.21375,-91.05621,9.9,284.4,277,OVERSEAS ANACORTES,IMO9353591,KCHV,80,0,183,32,12.2,80,A,1986
31079360,367090310,2023-05-31T12:35:31Z,29.25948,-89.3649,0,211.8,511,SUN OF MAN,NA,WDC8620,60,0,33,7,2.57,67,A,4397
31067512,538008309,2023-05-31T12:35:56Z,28.13983,-94.42328,12.5,175.8,175,FRONT NAUSTA,IMO9845714,V7A2222,89,0,333,60,13.8,89,A,2291
31069686,374158000,2023-05-31T12:36:24Z,32.19566,-79.86268,13.6,56.9,57,EVER FOCUS,IMO9850537,H9DU,70,0,334,48,12.8,70,A,1551
31071318,368253470,2023-05-31T12:36:41Z,28.4089,-89.23579,8.9,350.5,354,HOS RUNNING BUCK,IMO9645633,WDM9526,79,0,92,20,5.8,79,A,1588
31073771,636022111,2023-05-31T12:37:03Z,29.45082,-89.60592,11,304,303,MSC KALAMATA VII,IMO9244946,5LHF8,71,0,304,40,11.9,71,A,3184
31088775,367677560,2023-05-31T12:37:13Z,29.48671,-87.83383,12.6,317.2,320,BAY STATE,IMO9698018,WBYQ,80,0,186,33.07,0,80,A,2650
31095250,538007204,2023-05-31T12:38:18Z,28.80697,-93.3973,13,143,142,GWEN,IMO9407067,V7LP6,80,0,144,24,9.6,89,A,2076
31086844,477948700,2023-05-31T12:38:53Z,29.87218,-89.93478,0,360,117,LUCHOW,IMO9715218,VROY6,70,1,179,31.82,0,70,A,950
31089190,636021073,2023-05-31T12:39:21Z,29.22407,-94.67057,0.1,18.6,51,PROGRESS,IMO9611577,5LCD4,70,1,177,28,6,70,A,1632
31085405,205776000,2023-05-31T12:39:43Z,30.1296,-90.91934,0,120.1,329,LA LUNA,IMO9846079,ONKC,70,5,200,32,7,70,A,1890
31105947,248895000,2023-05-31T12:39:57Z,29.47006,-94.85354,9.6,156.2,155,ALYARMOUK,IMO9356438,9HWI9,89,0,249,44,8.4,89,A,2173
31172232,366957490,2023-05-31T12:40:51Z,28.93229,-89.40745,0,271.3,511,WILLIAM H JOHNSON,NA,WDB8368,60,15,15,5,1.9,50,A,4356
31107521,563136900,2023-05-31T12:41:44Z,26.35833,-79.00804,13.3,54,55,CLEAROCEAN HICKORY,IMO9916616,9V7209,80,0,183,32,8.5,80,A,1931
31101727,371823000,2023-05-31T12:42:01Z,29.3549,-94.79839,4.5,116.5,113,AZALEA GALAXY,IMO9343778,3EEV4,80,0,147,24,9.5,80,A,2023
31105266,352001406,2023-05-31T12:42:24Z,26.07456,-80.12086,0,0,268,ALANYA-M,IMO9158159,3E2155,70,5,186,30,10.6,70,A,1606
31114550,367387350,2023-05-31T12:43:10Z,25.77815,-80.18617,0,212.5,511,ISLAND QUEEN,NA,WDE6981,60,15,20,7,2.24,60,B,922
31113832,367136040,2023-05-31T12:43:27Z,29.31086,-94.78955,0,245.5,511,NEW BUCCANEER,NA,WYU8674,60,15,23,9,2.53,30,A,2997
31126927,367053620,2023-05-31T12:43:53Z,29.56955,-89.79664,0,186.1,511,MISS EFFIE,NA,WYR3654,60,0,13,4,1.74,30,A,4305
31129010,352001189,2023-05-31T12:44:45Z,30.00263,-90.82963,0,256.9,351,EARTH HARMONY,IMO9832470,3E3449,70,1,180,30,5.8,70,A,1633
34740928,255805583,2023-05-31T12:44:56Z,28.94642,-95.30688,0,107,6,CHEM SEA 1,IMO9731729,CQTD,80,5,160,25,6.5,80,A,1035
34739413,538008705,2023-05-31T12:44:58Z,28.54784,-89.67699,10.9,36.9,42,SOLAR SUZANNE,IMO9877638,V7A2674,80,0,169,25,8.2,80,A,2496
31203748,636091186,2023-05-31T12:45:16Z,28.67775,-94.78503,0,356.7,137,HAMBURG STAR,IMO9298325,A8KJ3,80,1,228,32,14.4,80,A,1538
31134547,636020369,2023-05-31T12:46:52Z,27.90685,-95.57815,0,31.7,131,CYAN NOVA,IMO9534004,D5YW9,80,3,333,60,13.7,80,A,1829
31140418,367651670,2023-05-31T12:46:57Z,29.25498,-89.43834,0,360,511,BROOKE ELIZABETH,NA,WDH7788,60,15,14,2.49,0,0,A,4542
34742424,241770000,2023-05-31T12:47:07Z,23.69936,-81.39194,14.6,55.5,53,ATLANTIC,IMO9912139,SVDL8,80,0,274,48,16.3,80,A,2158
31137319,566690000,2023-05-31T12:47:18Z,27.59947,-96.90605,0,251.7,168,EAGLE SAN PEDRO,IMO9594858,9V9334,80,1,274,49,17.2,80,A,2773
31141738,577278000,2023-05-31T12:47:37Z,29.73954,-95.27929,0,16.7,156,GOLDEN GLORY,IMO9700885,YJTX8,70,5,199,32,13,70,A,1841
34742730,248680000,2023-05-31T12:48:09Z,29.57449,-93.73974,0,335.8,85,ROJEN,IMO9754927,9HA4756,70,1,185,30,7.2,70,A,2375
31153791,563759000,2023-05-31T12:49:22Z,29.09585,-94.58141,0,275.6,89,EAGLE KANGAR,IMO9417024,9V8472,80,1,244,42,13,80,A,2520
31153272,369390000,2023-05-31T12:49:38Z,34.79801,-75.04155,17.3,359,1,MAERSK TENNESSEE,IMO9314210,KRIJ,71,0,292,33,10.8,71,A,2394
34744120,538007474,2023-05-31T12:49:38Z,29.78048,-90.02327,0,356,18,REAL HAPPINESS,IMO9336036,V7JR9,70,1,224,32,14.1,70,A,2370
31161523,538009599,2023-05-31T12:50:47Z,30.00746,-93.98444,0,161.4,71,AVANCE POLARIS,IMO9901984,V7A4941,80,5,229,37,8.6,80,A,1816
31159404,367518920,2023-05-31T12:51:30Z,30.01245,-93.96543,0,261.8,76,AMERICAN PHOENIX,IMO9564578,WDG2754,80,5,188,32,11,80,A,2313
31166939,368179260,2023-05-31T12:52:21Z,28.43841,-89.04472,0,303,212,MILLIE,IMO9732498,WDL9456,79,8,82,17,4.9,79,A,1507
31259296,366273000,2023-05-31T12:52:28Z,25.76209,-79.86681,17.6,6.8,7,OVERSEAS TEXAS CITY,IMO9353553,WHED,80,0,183,32,12.2,80,A,1839
31177966,566996000,2023-05-31T12:52:42Z,29.73352,-95.27639,0,131.8,166,CLIPPER I-STAR,IMO9660085,9V7495,70,5,199,32,13,90,A,3394
31169967,563020500,2023-05-31T12:52:44Z,25.952,-97.39651,0,174.8,69,MERCURY SKY,IMO9796949,9V5148,70,5,0,0,0.98,70,A,1963
31167897,563061100,2023-05-31T12:52:49Z,29.33751,-94.58528,0,340.4,93,CHEMICAL ENTERPRISE,IMO9827475,9V5702,82,1,136,22,8.6,82,A,2334
31174477,368227830,2023-05-31T12:54:00Z,29.5461,-90.70118,0,360,353,BUNNY BORDELON,IMO9260756,WDM6737,70,0,39,11,0,70,A,2801
31266001,538009198,2023-05-31T12:54:01Z,29.66273,-94.97401,9.2,342.7,342,PACIFIC RUBY,IMO9893034,V7A4440,80,0,250,44,10.9,80,A,1999
34748070,368199000,2023-05-31T12:54:20Z,29.26062,-94.55074,12,308,308,AMERICAN PRIDE,IMO9763863,KAPD,80,0,0,0,0.98,80,A,2134
31175434,636020277,2023-05-31T12:54:48Z,29.29404,-94.5538,0.1,151,151,ELKA DELOS,IMO9259290,D5YM5,89,1,183,32,10.3,89,A,1604
31185837,368205140,2023-05-31T12:55:00Z,30.44085,-91.19246,0,128.9,8,AMERICAN MELODY,NA,,60,5,100,17,2.2,60,A,1547
31195924,248392000,2023-05-31T12:55:23Z,24.3606,-81.89817,21.2,55.4,58,MSC SEASIDE,IMO9745366,9HA4638,60,0,323,44,8.5,69,A,2242
31198311,319499000,2023-05-31T12:57:37Z,29.60871,-95.0188,0,188.8,134,STOLT INSPIRATION,IMO9102083,ZCSP8,80,5,176,31,11.9,85,A,1758
31279797,538004326,2023-05-31T12:58:44Z,29.76216,-95.09095,0,345.2,44,AQUILA,IMO9594573,V7WK9,70,5,189,32,12.8,70,A,1435
31284299,374158000,2023-05-31T12:59:25Z,32.24888,-79.78248,13.5,45.7,46,EVER FOCUS,IMO9850537,H9DU,70,0,334,48,12.8,70,A,1571
31206702,368295110,2023-05-31T12:59:45Z,29.14682,-90.21115,1.7,67.3,66,HOS ROSEHILL,IMO1323240,WRN6010,70,0,87,18,4.4,70,A,3528
31209023,367037610,2023-05-31T12:59:47Z,29.88858,-89.90708,8.4,188.4,511,FRANK H,NA,WDC5212,60,0,15,5,1.9,0,A,741
31287930,368246270,2023-05-31T13:00:01Z,28.51308,-92.45202,0.1,243.1,320,TAYLOR DANOS,IMO9380714,WDM8767,60,0,27,8,0,60,A,1478
31289909,366539000,2023-05-31T13:00:04Z,30.19085,-91.12011,10,222.5,225,OVERSEAS ANACORTES,IMO9353591,KCHV,80,0,183,32,12.2,80,A,2008
31221785,538007687,2023-05-31T13:00:45Z,26.09074,-80.12166,0.1,156.9,88,YANGTZE FALCON,IMO9626962,V7DU2,79,5,189,32,9.9,79,A,1701
31216205,244810614,2023-05-31T13:00:48Z,29.7481,-95.1734,0,245.3,57,INDUSTRIAL MERCHANT,IMO9534470,PCYD,70,5,116,17,7.8,70,A,1988
31222314,367477280,2023-05-31T13:01:13Z,28.94365,-89.14477,15,248.2,511,HERO,IMO8964147,WDH2114,60,0,47,9,2.3,60,A,4195
31222943,367134000,2023-05-31T13:01:44Z,27.57795,-90.27736,13.3,266,268,OVERSEAS LOS ANGELES,IMO9353539,WABS,80,0,183,32,12.2,80,A,2957
31230817,368253470,2023-05-31T13:02:21Z,28.47083,-89.24922,8.9,347.2,350,HOS RUNNING BUCK,IMO9645633,WDM9526,79,0,92,20,5.8,79,A,1609
31221426,367702000,2023-05-31T13:02:55Z,27.83885,-97.0627,0,360,511,MUSTANG,NA,WDD6245,69,5,19,6,0,69,A,618
31308660,311070400,2023-05-31T13:03:10Z,27.63341,-82.55881,0,189.3,0,AFRICAN OSPREY,IMO9612143,C6ZW9,70,5,180,30,10.1,70,A,1749
31241589,244561000,2023-05-31T13:03:41Z,23.99566,-81.91251,10.4,240.2,244,VANQUISH,IMO9375135,PHOW,70,0,99,15,5.8,79,A,3658
31311156,370361000,2023-05-31T13:03:51Z,27.78885,-96.88385,0.1,219.1,94,HAGEN,IMO9516868,3ESM8,70,1,147,23,8.2,80,A,1566
34762174,367102000,2023-05-31T13:04:08Z,30.34226,-88.50822,0,196.9,194,GARDEN STATE,IMO9698006,KGSG,80,5,186,32,8.6,89,A,1975
31239086,563142600,2023-05-31T13:04:20Z,29.25131,-94.67926,0,273.9,62,GRAMPUS ACE,IMO9584190,9V7576,70,1,180,28,6.1,70,A,1987
34755891,367670000,2023-05-31T13:05:04Z,29.12156,-90.20029,0,189.4,272,HARVEY AMERICA,IMO9688477,KHAI,70,0,92,20,5,70,A,3069
31244234,368189190,2023-05-31T13:05:46Z,29.54123,-88.99009,0.1,343,238,DUKE,IMO9264623,WDM2550,70,0,0,0,3.9,70,A,4066
31257990,566646000,2023-05-31T13:07:09Z,29.89841,-89.91188,0,168.7,354,STRATEGIC FORTITUDE,IMO9753387,9V5012,70,1,179,31.82,0,70,A,2298
31328469,538007204,2023-05-31T13:07:17Z,28.72265,-93.3256,12.9,143,143,GWEN,IMO9407067,V7LP6,80,0,144,24,9.6,89,A,2099
31262871,367745620,2023-05-31T13:07:56Z,29.72184,-93.86322,8.2,145.7,511,MISS COLETTE,IMO8977780,WDI9137,60,8,41,8,2,67,A,4065
34765388,338601000,2023-05-31T13:08:18Z,29.14581,-90.21182,0,186.9,331,FAST SERVER,IMO9718246,WDH5198,60,5,54,19,2.3,60,A,1021
34758607,366931000,2023-05-31T13:08:41Z,25.77572,-80.2031,0,266.3,511,SONNY,NA,WDG5366,60,0,18,3.2,0,99,A,732
31329794,367633000,2023-05-31T13:08:56Z,27.62195,-83.02687,0.1,190.6,103,LONESTAR STATE,IMO9697985,WLSY,80,1,178,31.65,0,80,A,1581
31264244,354543000,2023-05-31T13:09:06Z,25.80405,-80.2561,0,3.4,310,BETTY K VI,IMO8801216,HP5720,70,0,61,12,3.9,70,A,3671
31265970,371823000,2023-05-31T13:09:21Z,29.34975,-94.77765,0.6,51.9,350,AZALEA GALAXY,IMO9343778,3EEV4,80,0,147,24,9.5,80,A,2047
31268499,248895000,2023-05-31T13:09:26Z,29.3953,-94.8159,10.2,155.7,154,ALYARMOUK,IMO9356438,9HWI9,89,0,249,44,8.4,89,A,2199
34760519,367037610,2023-05-31T13:09:26Z,29.88864,-89.90787,2.3,192,511,FRANK H,NA,WDC5212,60,0,15,5,1.9,0,A,750
34767252,372172000,2023-05-31T13:10:16Z,23.75958,-82.55838,13.9,89,90,GRAND ACE5,IMO9375317,3EIG9,80,0,183,32,12.2,80,A,1630
31267344,367543570,2023-05-31T13:10:22Z,29.68521,-91.29699,0,120.8,511,FOURCHON RUNNER,IMO8973538,WDG5125,60,8,31,7,2.52,60,A,2794
31270593,366518000,2023-05-31T13:11:05Z,28.27179,-88.847,0,48,55,ODYSSEA PHOENIX,IMO9668154,WOYY,70,0,93,19,5.8,70,A,2565
31278571,367677560,2023-05-31T13:11:55Z,29.54586,-87.89901,12.8,315.8,318,BAY STATE,IMO9698018,WBYQ,80,0,186,33.07,0,80,A,2680
31286796,636017828,2023-05-31T13:13:33Z,29.3306,-94.6016,0.1,345.4,76,STOLT KIRI,IMO9266231,D5MW8,80,1,145,24,9.6,82,A,1986
34762588,367387350,2023-05-31T13:14:11Z,25.77882,-80.18256,5.7,59.5,511,ISLAND QUEEN,NA,WDE6981,60,15,20,7,2.24,60,B,934
31306613,366508000,2023-05-31T13:14:36Z,29.98805,-90.40094,0,50.6,312,OVERSEAS MARTINEZ,IMO9353589,WPAJ,80,5,183,32,12.2,80,A,2288
34763570,477948700,2023-05-31T13:14:54Z,29.87227,-89.93482,0.1,360,123,LUCHOW,IMO9715218,VROY6,70,1,179,31.82,0,70,A,962
31296800,636020369,2023-05-31T13:15:12Z,27.9067,-95.57812,0,194.2,130,CYAN NOVA,IMO9534004,D5YW9,80,3,333,60,13.7,80,A,1851
31371574,477137600,2023-05-31T13:15:16Z,29.43539,-93.64836,0,123.5,129,ORIENTAL JUBILEE,IMO9763813,VRPP5,80,1,225,40,0,80,A,1191
31305994,366273000,2023-05-31T13:16:35Z,25.87934,-79.85116,17.4,7.2,8,OVERSEAS TEXAS CITY,IMO9353553,WHED,80,0,183,32,12.2,80,A,1861
31305529,367345040,2023-05-31T13:17:20Z,29.61012,-94.98996,0,360,511,SUN FIGHTER,NA,WYB6722,60,8,18,5,1.98,5,A,4224
31320605,309587000,2023-05-31T13:17:34Z,29.77395,-90.0247,0,224.8,6,PINE ARROW,IMO9107306,C6NZ3,70,1,189,31,12.8,70,A,2060
31322157,367037610,2023-05-31T13:18:22Z,29.8654,-89.92761,7,262.3,511,FRANK H,NA,WDC5212,60,0,15,5,1.9,0,A,758
31317679,538009198,2023-05-31T13:18:32Z,29.70122,-95.00987,8.2,278.5,283,PACIFIC RUBY,IMO9893034,V7A4440,80,0,250,44,10.9,80,A,2021
31315174,636022111,2023-05-31T13:18:42Z,29.5269,-89.7353,12.4,300,300,MSC KALAMATA VII,IMO9244946,5LHF8,71,0,304,40,11.9,71,A,3220
31327251,366983730,2023-05-31T13:19:20Z,29.05028,-88.9669,13.6,195.4,511,MR LLOYD,IMO8988480,WDH6207,60,15,50,9,3.22,60,A,4376
31327493,538008705,2023-05-31T13:20:07Z,28.63153,-89.60361,10.8,39.6,43,SOLAR SUZANNE,IMO9877638,V7A2674,80,0,169,25,8.2,80,A,2526
31325179,538005167,2023-05-31T13:20:10Z,23.68866,-82.89889,13.8,87.1,88,NAVE PULSAR,IMO9379313,V7BM3,80,0,183,32,13.3,80,A,1242
31327006,367652660,2023-05-31T13:20:18Z,29.73746,-93.88242,0,0,511,FOUR C'S,NA,WDH7891,60,0,22,5,2.08,60,A,4376
34768312,366931000,2023-05-31T13:20:41Z,25.77573,-80.20312,0,0,511,SONNY,NA,WDG5366,60,0,18,3.2,0,99,A,742
31347822,367461130,2023-05-31T13:20:42Z,29.69113,-91.09838,0,172.4,511,RENEGADE,IMO9116993,WDF5253,60,15,41,7,2.77,0,A,3588
31336719,368179260,2023-05-31T13:20:46Z,28.43843,-89.04483,0.5,263.5,232,MILLIE,IMO9732498,WDL9456,79,8,82,17,4.9,79,A,1523
31327355,368199000,2023-05-31T13:20:49Z,29.31056,-94.63155,13.8,301.5,303,AMERICAN PRIDE,IMO9763863,KAPD,80,0,0,0,0.98,80,A,2157
34770037,257087080,2023-05-31T13:21:10Z,29.73069,-95.27559,0,15.6,164,ORION,IMO9495935,LAIS8,70,5,189,32,10.5,70,A,1681
31345775,367570970,2023-05-31T13:21:24Z,29.2854,-89.36011,0.2,177.9,511,MISSISSIPPI DELTA,NA,WDG7800,60,0,15,2.67,0,50,A,4532
31347913,367761740,2023-05-31T13:21:36Z,29.80406,-93.95507,0,360,511,GENERAL PATTON,NA,WDJ2788,70,3,0,0,0.98,33,A,4439
31333445,563128800,2023-05-31T13:21:49Z,29.15318,-94.51387,0,113.6,88,MARITIME GRACIOUS,IMO9853527,9V6710,80,1,183,35,11.8,80,A,1649
34772552,245021000,2023-05-31T13:21:52Z,28.88569,-89.33958,0,52,89,FAIRLANE,IMO9153654,PBFW,70,1,110,20,7.7,70,A,1533
31337547,367136040,2023-05-31T13:21:57Z,29.31087,-94.78955,0,245.5,511,NEW BUCCANEER,NA,WYU8674,60,15,23,9,2.53,30,A,3031
31345321,368045410,2023-05-31T13:22:01Z,27.84374,-97.07033,0,330.7,511,JOSEPH F WEBER,IMO1012865430,WDK3453,60,0,46,16,3.3,60,A,4447
31345618,248392000,2023-05-31T13:22:23Z,24.41995,-81.82368,1,243.2,215,MSC SEASIDE,IMO9745366,9HA4638,60,0,323,44,8.5,69,A,2267
34772074,367090270,2023-05-31T13:22:45Z,29.87424,-90.07227,0,360,511,TITUS,NA,WCV9471,60,0,31,7,2.52,99,A,4399
31354198,367106880,2023-05-31T13:23:13Z,29.90112,-90.08107,0,138.9,340,NEW ROADS,IMO7527980,WDC9803,60,15,45,20,1.5,60,A,4459
31360157,367419770,2023-05-31T13:23:17Z,29.78031,-92.18595,0,104,511,MS JANE,IMO8978150,WDE9656,60,0,29,7,2.47,70,A,4155
31418955,366872110,2023-05-31T13:24:14Z,25.76413,-80.14433,0,360,511,HERON,NA,WDB2084,60,0,34,44,9,60,A,4447
31358647,367740670,2023-05-31T13:24:14Z,27.84383,-97.07023,0,286.4,511,CHARLES W. HEALD,NA,WDI8644,60,0,0,0,0.98,60,A,4442
31360689,367140970,2023-05-31T13:24:18Z,29.80391,-93.34512,0,73.4,274,CAMERON NO II,NA,WDD4160,60,0,62,15,4.16,69,A,4426
31353822,212040000,2023-05-31T13:24:21Z,29.54283,-89.76508,0.2,28.2,328,UBC TILBURY,IMO9416721,5BXL2,70,1,182,28,10.8,77,A,1690
31356681,374158000,2023-05-31T13:24:25Z,32.31498,-79.70368,13.5,43.9,46,EVER FOCUS,IMO9850537,H9DU,70,0,334,48,12.8,70,A,1592
31361801,367767480,2023-05-31T13:24:30Z,29.70583,-93.26773,11.3,278.1,511,HOLT T,IMO8978203,WDJ3382,60,0,29,7,2.47,60,A,4446
31361824,311000808,2023-05-31T13:24:38Z,24.42655,-81.05656,7.7,246.6,245,ALGOMA INTEGRITY,IMO9405162,C6DX4,70,0,197,32,11.6,70,A,2646
31354561,538007356,2023-05-31T13:24:38Z,29.31948,-94.60013,0.1,324,80,OWL 2,IMO9439307,V7KV5,80,1,129,20,6,80,A,1669
34773236,338196024,2023-05-31T13:24:54Z,25.99123,-80.12008,0,360,511,GRAND PRINCESS,NA,WDH7485,69,0,39,12,2.5,69,A,4397
31361943,636021410,2023-05-31T13:25:07Z,29.32392,-94.61322,0,296.8,63,STOLT HALCON,IMO9376658,5LDV3,80,1,124,20,6.2,80,A,1932
31358275,367458840,2023-05-31T13:25:12Z,25.77171,-80.15198,1.1,30.3,219,OSPREY,NA,WCZ9995,60,0,50,12,0,60,A,4890
31368501,367719730,2023-05-31T13:25:25Z,29.95277,-90.05592,0,185.5,355,COL FRANK X ARMIGER,NA,WDI6539,60,0,26,9,2.61,60,A,4467
34773077,366539000,2023-05-31T13:25:28Z,30.21711,-91.15611,11.9,40.1,44,OVERSEAS ANACORTES,IMO9353591,KCHV,80,0,183,32,12.2,80,A,2031
31372825,367640910,2023-05-31T13:25:44Z,29.69103,-91.0984,0.14,360,511,MASON G,IMO9773076,WDH6713,60,0,48,9,2.5,40,A,4453
31361883,538007722,2023-05-31T13:26:07Z,29.74832,-95.28763,0,360,288,GENCO MADELEINE,IMO9705976,V7OF6,70,5,200,32,10.5,70,A,1884
31362686,636017833,2023-05-31T13:26:30Z,29.72287,-95.23582,0,9.8,53,STOLT LOTUS,IMO9617648,D5MX5,80,5,183,28,10,83,A,1606
31368155,367192710,2023-05-31T13:26:45Z,29.28516,-89.36004,0,281.8,511,BAR PILOT,NA,WDD7896,60,15,15,5,1.9,50,A,4475
34773286,255805583,2023-05-31T13:26:56Z,28.94643,-95.30686,0,182.2,6,CHEM SEA 1,IMO9731729,CQTD,80,5,160,25,6.5,80,A,1047
31440347,367362520,2023-05-31T13:27:08Z,29.41065,-88.88424,1.4,180.4,58,CANDY LAND,IMO9407184,WDE5133,60,0,51,9,3.24,90,A,4414
34775500,367188610,2023-05-31T13:27:45Z,27.94187,-82.44899,0,0,511,STARSHIP II,NA,WDD7601,60,0,35,7,2.62,60,A,4432
31379422,636016396,2023-05-31T13:28:01Z,29.74188,-95.20451,0.1,131.3,113,NAVIGATOR ATLAS,IMO9661558,D5FZ2,80,5,159,24,9.4,80,A,1636
31381875,355967000,2023-05-31T13:28:32Z,29.65444,-91.10173,0,1.9,201,GAS INSPIRATION,IMO9333137,3EFX8,80,5,99,17,6,99,A,1662
31443621,368246270,2023-05-31T13:28:41Z,28.51299,-92.45208,0.1,207.9,303,TAYLOR DANOS,IMO9380714,WDM8767,60,0,27,8,0,60,A,1496
31374639,368253470,2023-05-31T13:28:50Z,28.53744,-89.25549,9.1,3.8,5,HOS RUNNING BUCK,IMO9645633,WDM9526,79,0,92,20,5.8,79,A,1630
31383880,367181550,2023-05-31T13:29:01Z,29.85452,-89.9814,0,311.9,511,BELLE CHASSE II,NA,WDD7069,60,0,41,16,3.73,60,A,4411
31450069,367387350,2023-05-31T13:29:12Z,25.78458,-80.15887,7.8,115.6,511,ISLAND QUEEN,NA,WDE6981,60,15,20,7,2.24,60,B,945
31389826,368063310,2023-05-31T13:29:51Z,29.95515,-90.06213,0,236.3,19,CITY OF NEW ORLEANS,NA,WDK5276,60,15,59,17,2,60,A,4491
31385862,368269780,2023-05-31T13:30:02Z,29.04797,-88.95312,4.1,275,286,GO GLORY,IMO8998112,WDN3240,70,0,43,12,3,70,A,4441
31394492,367387060,2023-05-31T13:30:06Z,29.60287,-89.86644,0.1,279.3,511,MISS CAITLIN,NA,WCY8575,60,15,13,2.31,0,31,A,4468
31396781,367090310,2023-05-31T13:31:21Z,29.2509,-89.35828,0,275.5,511,SUN OF MAN,NA,WDC8620,60,0,33,7,2.57,67,A,4446
31393151,367702000,2023-05-31T13:31:52Z,27.83886,-97.06267,0,360,511,MUSTANG,NA,WDD6245,69,5,19,6,0,69,A,625
31401157,366931000,2023-05-31T13:32:12Z,25.77571,-80.20308,0,0,511,SONNY,NA,WDG5366,60,0,18,3.2,0,99,A,752
31425396,372172000,2023-05-31T13:32:36Z,23.76202,-82.46428,13.9,87,88,GRAND ACE5,IMO9375317,3EIG9,80,0,183,32,12.2,80,A,1647
31425263,368112000,2023-05-31T13:32:53Z,29.79203,-92.14353,0,360,511,ADRI LAB,IMO8739023,WDF2836,60,15,49,9,3.19,60,A,4304
31407768,636021073,2023-05-31T13:33:25Z,29.22413,-94.67062,0,30.7,52,PROGRESS,IMO9611577,5LCD4,70,1,177,28,6,70,A,1650
31412083,671830000,2023-05-31T13:33:36Z,25.7964,-80.24541,0,360,511,SLINGSHOT,IMO8126549,5VEO6,70,5,63,9,4.5,70,A,1505
31424091,352001406,2023-05-31T13:36:31Z,26.07455,-80.1208,0,0,268,ALANYA-M,IMO9158159,3E2155,70,5,186,30,10.6,70,A,1624
31445322,371823000,2023-05-31T13:36:51Z,29.35036,-94.77678,0.2,7.5,318,AZALEA GALAXY,IMO9343778,3EEV4,80,0,147,24,9.5,80,A,2071
31437048,249086000,2023-05-31T13:37:26Z,29.74648,-95.28499,0,228.2,333,SCOT BREMEN,IMO9260835,9HA4091,80,5,116,18,7.4,80,A,4217
31445837,352001189,2023-05-31T13:38:45Z,30.00262,-90.82961,0.1,237.3,351,EARTH HARMONY,IMO9832470,3E3449,70,1,180,30,5.8,70,A,1651
31449007,477176300,2023-05-31T13:39:01Z,29.95695,-90.30083,0,353.8,225,DARYA NOOR,IMO9520912,VRRW2,70,1,190,32,6.3,70,A,1854
31451894,248895000,2023-05-31T13:40:27Z,29.34416,-94.74005,11,85.8,86,ALYARMOUK,IMO9356438,9HWI9,89,0,249,44,8.4,89,A,2226
34785819,366954420,2023-05-31T13:40:35Z,27.71053,-80.01575,26.4,352.6,355,PROVINCETOWN III,IMO9329394,WDB8185,60,0,30,9,1.9,60,A,2633
34787621,366957490,2023-05-31T13:40:41Z,28.93232,-89.40743,0,271.3,511,WILLIAM H JOHNSON,NA,WDB8368,60,15,15,5,1.9,50,A,4405
31517025,367053620,2023-05-31T13:40:54Z,29.56956,-89.79667,0,216.2,511,MISS EFFIE,NA,WYR3654,60,0,13,4,1.74,30,A,4354
31452486,367651670,2023-05-31T13:41:53Z,29.26021,-89.35797,0,360,511,BROOKE ELIZABETH,NA,WDH7788,60,15,14,2.49,0,0,A,4593
31460633,366273000,2023-05-31T13:41:59Z,26.00188,-79.83506,17.3,6.7,7,OVERSEAS TEXAS CITY,IMO9353553,WHED,80,0,183,32,12.2,80,A,1884
31452330,538005148,2023-05-31T13:42:05Z,27.92101,-82.4287,0,129.5,180,TOMORROW,IMO9679282,V7BI7,70,5,189,32,12.7,70,A,2368
31521426,205776000,2023-05-31T13:42:43Z,30.12958,-90.91932,0.1,185.4,329,LA LUNA,IMO9846079,ONKC,70,5,200,32,7,70,A,1911
31524247,538009198,2023-05-31T13:43:44Z,29.72816,-95.02442,1.6,321.4,270,PACIFIC RUBY,IMO9893034,V7A4440,80,0,250,44,10.9,80,A,2043
31489984,366931000,2023-05-31T13:44:01Z,25.7757,-80.20308,0,74,511,SONNY,NA,WDG5366,60,0,18,3.2,0,99,A,762
31479446,636020369,2023-05-31T13:45:13Z,27.90633,-95.57846,0,137.6,120,CYAN NOVA,IMO9534004,D5YW9,80,3,333,60,13.7,80,A,1873
31488566,367387350,2023-05-31T13:45:40Z,25.78192,-80.15198,6.2,65.8,511,ISLAND QUEEN,NA,WDE6981,60,15,20,7,2.24,60,B,957
31484544,367670000,2023-05-31T13:45:43Z,29.12156,-90.20024,0,189.4,272,HARVEY AMERICA,IMO9688477,KHAI,70,0,92,20,5,70,A,3103
